,0
357,13.927801131429165
358,6.549437594127028
359,0.0
360,8.223713841994819
361,16.56216464472085
362,6.776335140282087
363,8.461491624641415
364,6.171986657654764
365,7.675762593802639
366,5.995400033584937
367,6.964337456115091
368,1.0152316054532378
369,7.357624070220208
370,2.887520220005762
371,6.106766084260613
372,42.21197167313101
373,7.668008986808379
374,11.318045228574832
375,5.384831423897715
376,0.0
377,3.9444140631194915
378,10.858684437515379
379,5.602148519181834
380,1.0152316516535336
381,6.101228264964733
382,26.330604596956565
383,52.61061120464443
384,6.170845311316559
385,6.277525019696514
386,0.0
387,0.0
388,26.330841743262148
389,0.0
390,19.655769899715796
391,1.5899577490596832
392,5.160342342180134
393,4.2158125125861075
394,3.467298835018114
395,4.85553601120955
396,21.064564959712875
397,0.0
398,5.991128256835922
399,4.258826820604804
400,0.0
401,7.556197984523696
402,5.602142985088161
403,0.0
404,0.0
405,6.40153785339133
406,17.59050234785483
407,10.69661501210206
408,4.358227099725936
409,2.6221536359359443
410,2.835674380035037
411,6.35036355765271
412,7.212611431617678
413,8.782879386926648
414,6.034497173070746
415,3.2999758375932955
416,6.873275442399066
417,0.0
418,16.931828785482086
419,5.244309032775401
420,5.487685971079982
421,3.104733267414754
422,6.078620780328315
423,5.936883336395865
424,1.9224995190709875
425,37.85602978369507
426,0.0
427,4.231815397809734
428,8.18679647129952
429,5.851384589129005
430,4.665120503546056
431,5.629788303595489
432,1.2779642666371804
433,5.10474527061019
434,0.0
435,7.907986045093781
436,3.139617563950903
437,2.7154828499898067
438,1.0333396807707125
439,2.4763187090247767
440,1.238396701532642
441,7.810502345847774
442,1.7393869741015442
443,3.2485680650787714
444,5.71770262516306
445,0.0
446,16.932026552983668
447,0.0
448,6.9493738158237255
449,6.132875641604778
450,23.9519769175924
451,0.0
452,3.888995167064082
453,6.0989272212498955
454,0.0
455,5.666093389310448
456,15.798503965423265
457,2.2580249950711258
458,19.22194639707364
459,60.8442457979651
460,25.352295320508453
461,5.9810583088141485
462,9.01552520219346
463,4.284768265053623
464,0.0
465,4.220204562799781
466,68.86772625470432
467,5.841915742812869
468,1.2586600411076438
469,2.6168165563557615
470,1.210934529095294
471,4.7136198192590895
472,0.0
473,6.989987329580443
474,7.213028658977241
475,5.895044677418975
476,6.95573904338732
477,5.254346615730812
478,1.1558959449126587
479,2.8176016070122945
480,4.879141792478179
481,5.98107888912442
482,135.3904510014193
483,0.0
484,38.74269840282109
485,30.284974558621762
486,5.988043111812973
487,11.618134341452967
488,132.90111614719086
489,4.1472694632770475
490,7.29897243511025
491,26.33082484629333
492,10.615272845757003
493,9.51027742025696
494,9.213873957287152
495,3.4088465304075064
496,39.11239577824173
497,2.589590345941662
498,19.42214063200125
499,64.21231656879836
500,10.951964114088774
501,2.0650745400544475
502,1.0529045134043766
503,4.746564372326663
504,4.587746321791682
505,6.707230385725503
506,5.115409536743509
507,9.127341752231034
508,16.12173541734542
509,0.0
510,6.950183393321698
511,4.801271680021715
512,11.129582552333542
513,2.1024814338664215
514,5.798487736183216
515,2.638942850631418
516,9.543140845600249
517,33.56434891392723
518,25.352365324231393
519,23.75814779416562
520,5.16974354594324
521,8.186797552746768
522,1.2217805420687267
523,1361.721359430611
524,0.0
525,0.0
526,0.0
527,5.322740125331948
528,9.287016085766924
529,0.0
530,0.0
531,1.7769324383948406
532,0.0
533,4.474066530771045
534,6.709972257052761
535,5.395223943938684
536,12.958136837898557
537,44.42099457380799
538,31.266807766007716
539,6.3959694721933245
540,7.2764539645449
541,5.568582446709474
542,8.009915929565071
543,21.10836031853374
544,1.470952704100673
545,14.85497497896936
546,12.587118519527337
547,4.419926025408302
548,2.6831660866126574
549,28.846972420824773
550,6.585138000147176
551,0.0
552,5.642507562036871
553,11.687246855705943
554,7.604250290856887
555,15.798489724792443
556,4.23302567880317
557,5.646660179160355
558,7.361601202977237
559,3.2751783310947853
560,5.991930607621174
561,26.330840370792107
562,0.0
563,105.54317195370481
564,0.0
565,7.066063231101058
566,5.512656075790275
567,100.3893566466703
568,4.683788874399432
569,4.7142380791453995
570,0.0
571,4.617357397421772
572,0.0
573,9.17152630540811
574,5.839899314785054
575,3.0718253884067077
576,42.08942310459805
577,48.229678737961095
578,5.042407945056571
579,6.99639130685871
580,1.196215986595687
581,0.0
582,36.82574941446068
583,12.780013846333368
584,36.75800633173663
585,8.219557301669521
586,0.0
587,6.335136251763788
588,10.201673157795785
589,5.25996315200596
590,2.225917772794693
591,31.980671410184176
592,5.660803269566848
593,3.822604712926678
594,4.411733439219397
595,10.184418298031499
596,13.90553076225051
597,1.2759882476003641
598,8.105214970203106
599,8.31067226770498
600,1.0937104273315368
601,5.02171888912153
602,16.03321721395261
603,25.175873846345695
604,1.8835129516013118
605,9.882802642831358
606,7.446445064029429
607,7.56528305141479
608,1.3695255274700087
609,648.546284600439
610,9.062693163127365
611,6.774000834004034
612,0.0
613,2.3143379843103276
614,19.00615359435369
615,0.0
616,8.698271200818235
617,96.44965565101694
618,6.482868674453513
619,5.0213002377168925
620,23.89948107329039
621,0.0
622,9.36554558194871
623,6.866994447760381
624,4.852842193826124
625,8.186797586814015
626,0.0
627,7.3576201304408695
628,5.51650765798722
629,1.5433845325451863
630,1.6981976788261115
631,8.26030073445953
632,9.58609217907474
633,10.274931786159593
634,5.422938409606294
635,6.490468286385231
636,3.2349003115182446
637,0.0
638,2.9885572583517845
639,11.27040920770752
640,7.41893154281871
641,11.111682759327802
642,6.049534300020704
643,4.215783617623055
644,4.117097946494248
645,4.0842184568538356
646,3.341927852083788
647,44.422622738254454
648,4.177250369979235
649,8.095973737351645
650,0.0
651,1.3511189111359567
652,9.601376853611175
653,0.0
654,3.4821515769614693
655,1.3777165667782627
656,3.416707482981973
657,1.0152313591830717
658,7.819862095575749
659,1.5395101538564562
660,0.0
661,7.605269287184927
662,5.006114500855014
663,5.097671589311213
664,2.274434778304045
665,5.295395214718769
666,7.054565482655486
667,5.396884869869209
668,6.744033251990396
669,1.023224775350733
670,3.0898731294008375
671,5.119182114385953
672,15.07461789986045
673,0.0
674,0.0
675,2.0421099195511037
676,1861.630330369594
677,2.20950886877823
678,23.936059010652617
679,5.209194111602541
680,3.0631648641164637
681,2.6400306733082592
682,0.0
683,9.243432878647885
684,0.0
685,0.0
686,2.111060805459415
687,0.0
688,10.210343941557456
689,4.099899391643107
690,4.2925137436124885
691,10.695310866813038
692,2.6513892229387555
693,1.6191917001843976
694,3.9819200447306935
695,4.246159048587953
696,8.343085826055196
697,7.789884578811361
698,41.32536097509584
699,20.48168040925466
700,1.6468523319189805
701,6.549390292115867
702,5.255650032012928
703,1.8469787523229517
704,5.344397905212555
705,59.850951358783
706,1.5665475852562833
707,7.767621037203582
708,23.758110159747034
709,4.927776118072711
710,2.8686416749562507
711,17.429711496234408
712,922.0098891640848
713,1.6745577356545698
714,7.1708287422308645
715,5.379935993377298
716,1.8010907638553995
717,1.0785898453998461
718,0.0
719,11.767246915172056
720,1.0313393605523122
721,6.744031485621563
722,11.023087656419436
723,31.26690429415917
724,3.8946070239999555
725,42.80288647946903
726,0.0
727,2.306088306360015
728,29.014864165093044
729,6.2179588192974045
730,1.015231633785576
731,5.828465912239141
732,0.0
733,5.179163920090662
734,5.070408782050956
735,5.379935229322316
736,18.583866286504417
737,6.744032635100364
738,1.2818277924100525
739,1.5211481296317773
740,540.6750775482745
741,6.277530090804998
742,0.0
743,2.6288487927173168
744,1.8258671655664565
745,5.57315985393905
746,1.3852664628005364
747,13.31859890983329
748,6.16901831530421
749,5.474744258220733
750,8.768727377630558
751,44.42272538130612
752,0.0
753,20.027294126828835
754,13.053981760262593
755,57.30205869537523
756,3.659357516502714
757,1.0152315792697526
758,8.186791204211799
759,39.012048793196136
760,0.0
761,9.601377828127267
762,1.223463440683751
763,2.111047509526359
764,3.689744810386111
765,0.0
766,0.0
767,2.39027680191301
768,29.0171037565545
769,9.31969010545412
770,1.4493732433671385
771,4.301921428135818
772,26.70323242190134
773,0.0
774,1.922501908917775
775,21.070157513594783
776,1.781566086628951
777,0.0
778,4.740783160262048
779,7.554119771073719
780,6.041412055052032
781,33.378752649586524
782,9.713513270810875
783,5.595001329317261
784,2.6400328356454903
785,5.300835874643746
786,21.06468128787154
787,15.699183720046767
788,2.6601251633025917
789,5.251789152816477
790,0.0
791,2.1965528963020073
792,8.152946678789473
793,10.36649634918642
794,70.7909064260528
795,541.9166352748074
796,15.798448779667789
797,9.904612007094096
798,39.01196550377863
799,154.7953614952085
800,1.5461646872653063
801,4.133355835306972
802,11.61812172970355
803,1.4935565033598737
804,7.621067158072044
805,8.288390333705186
806,0.0
807,0.0
808,0.0
809,8.249939143021866
810,4.864192965253528
811,1142.2817776944912
812,46.20634411651146
813,0.0
814,21.978755557125062
815,20.778238201774464
816,9.575704525135224
817,0.0
818,12.386514545413917
819,25.176045410879762
820,6.098928898147426
821,16.84965212605507
822,0.0
823,7.357623540449356
824,5.938362936851773
825,1.9064711717314005
826,6.744033486821006
827,0.0
828,9.48375152961644
829,16.220708336143083
830,1.4372979318232348
831,4.646757076752154
832,10.438594655985039
833,38.41551441372394
834,6.685142053062283
835,4.80436085098462
836,10.201633870318021
837,4.686473677638044
838,23.273654460282806
839,6.521292617908029
840,84.42134411808128
841,5.468550857033082
842,5.82609421401129
843,0.0
844,1.4632997736670676
845,5.884677995623835
846,1.63140557098319
847,20.281694954238958
848,649.8907917746637
849,2.6148605319166887
850,0.0
851,6.515980254857334
852,6.202892359531145
853,36.96332962429213
854,2.3902707236635035
855,2.5993307328739403
856,0.0
857,4.400393210677396
858,243.2759300558634
859,0.0
860,26.328522317207174
861,5.242346795478641
862,1.6728782103000834
863,7.08240814347774
864,5.967988097044142
865,8.095972604792985
866,7.505515729866586
867,5.3326728381882065
868,1.4164808662649147
869,7.235473007532629
870,5.082185586157858
871,2.0644744504749943
872,10.862164806315057
873,5.7361886071238954
874,3.8923846044334574
875,1.0845870279993668
876,14.053441133866444
877,0.0
878,8.746991003330244
879,3.0740787470382083
880,2.5321940927445814
881,1.5516361363602886
882,6.195232016992269
883,1.6716381263957216
884,5.1496424978445186
885,14.350781283327663
886,6.163701058083559
887,0.0
888,7.625857826694783
889,0.0
890,5.6989230572511795
891,6.5494361597516955
892,0.0
893,1.1362209288255598
894,4.046037669112512
895,1.2491170339609285
896,8.186762527258306
897,9.503475332015796
898,7.143880590798681
899,0.0
900,11.162007608854626
901,10.806434619000358
902,48.22168306606545
903,4.7977010488601195
904,17.981214543036113
905,14.239890771677787
906,11.172983557723066
907,0.0
908,4.111294825119112
909,6.523758429670954
910,4.8020253387607275
911,6.6680898100993256
912,0.0
913,8.903667628621207
914,24.27769836792465
915,0.0
916,0.0
917,30.02891228094267
918,1.0634990288540505
919,2.3902746316922094
920,10.201675794376518
921,4.881257823773347
922,6.60473057761271
923,1.1755588071515795
924,241.10995603866272
925,14.23988795716054
926,26.4700824516847
927,2.4763193218843997
928,5.405546054578188
929,2.68398832184747
930,14.109538008590933
931,7.180656864341453
932,10.610936742404443
933,17.76395281014282
934,5.807864445297337
935,4.6351855186032775
936,4.374841596680669
937,29.686317644937418
938,26.33086705064767
939,68.87270310982439
940,0.0
941,12.990681902377855
942,160.35855285235118
943,4.176794174771241
944,11.878380297512894
945,5.076158239930122
946,2.263601398405712
947,4.8318739501221275
948,0.0
949,19.955675745977445
950,4.175622036686041
951,5.343063069428403
952,5.676709075689784
953,30.137368414062067
954,57.25080556249689
955,0.0
956,4.1085784860723065
957,16.84982920805833
958,0.0
959,11.384532222462719
960,3.9334275222027446
961,5.085380118421143
962,20.784628313899322
963,6.767733606883221
964,5.0769527018275005
965,4.912078235279559
966,5.525733891148046
967,44.08295860938795
968,40.31346619677195
969,6.959297670011987
970,5.059029489144333
971,4.633699106215624
972,1.1580821644919976
973,154.77043707647252
974,2.4763203310307644
975,54.22577904179508
976,6.49323702393375
977,5.777938005429523
978,2.0191024925479013
979,12.548694344908375
980,6.098927900961598
981,2.2768951421169845
982,5.000841224966597
983,11.384480751569669
984,3.111519322857492
985,7.569700943239617
986,1.2293608441411619
987,5.839377587478276
988,48.07760890142457
989,36.1572417174937
990,0.0
991,2.636955218134073
992,18.838436676485927
993,3.358666824787131
994,7.5771843722380945
995,2.3229468023108533
996,40.0077495332804
997,5.456695464190913
998,0.0
999,5.510123795251609
1000,1.945608334589256
1001,5.2044628884498705
1002,7.271647567141321
1003,19.340551238988265
1004,30.457313117041185
1005,4.756656986765442
1006,8.522120576766282
1007,5.435767093701023
1008,15.689785972810979
1009,55.097802799384766
1010,13.88938806202407
1011,1.8110727164524765
1012,4.133359184922983
1013,11.878531657604062
1014,10.525991527707422
1015,0.0
1016,5.330235386353586
1017,8.68972548491766
1018,8.838037017220337
1019,4.89176901808319
1020,0.0
1021,10.706775743248738
1022,0.0
1023,6.699468101991579
1024,7.8127184624913495
1025,68.87294183117532
1026,7.711651439201018
1027,4.40605542259335
1028,8.544717865743978
1029,10.525063733532852
1030,0.0
1031,6.31710178174766
1032,73.95800800707195
1033,5.148349634016035
1034,6.147140625385203
1035,9.071121938949643
1036,31.980573902717655
1037,21.0645792171319
1038,0.0
1039,4.338352175333809
1040,3.1290608516334646
1041,6.942781717774217
1042,3.9900053402054465
1043,2.0417906248364575
1044,1.230433305848701
1045,5.502245295040081
1046,1.7230742376386718
1047,5.303407355308341
1048,5.755086157448997
1049,195.64178416640203
1050,3.675096403777092
1051,5.255649619050817
1052,0.0
1053,7.658631791771263
1054,7.379785468606585
1055,4.065589361417895
1056,4.870066776033737
1057,1.0999849126725223
1058,5.06655240001791
1059,28.813265279033025
1060,6.425025044503367
1061,0.0
1062,10.776097020108068
1063,7.36159602420973
1064,6.031275180149088
1065,4.656774780386317
1066,3.4497610071445264
1067,18.838439714717254
1068,7.1291181389178275
1069,5.645062433922428
1070,27.703371098646137
1071,17.590606722010357
1072,2.724858360029378
1073,12.644900126035694
1074,10.6033627186576
1075,7.032074078342248
1076,10.216779025170855
1077,0.0
1078,4.084218398215555
1079,7.1043031003615384
1080,4.37484165357487
1081,29.91992163430653
1082,5.055215131571912
1083,3.5963399075263847
1084,0.0
1085,5.914509343137181
1086,0.0
1087,5.555514620477546
1088,4.1085782939530455
1089,2.11105815330785
1090,4.084218627274172
1091,4.3448512054606745
1092,3.781146305191099
1093,3.6065152241058835
1094,3.8647221981062665
1095,1.0191998078561273
1096,9.127356520835013
1097,9.391704089297477
1098,10.66511281983073
1099,39.03935413893095
1100,12.58709197068602
1101,14.665743135158364
1102,3.628268260197698
1103,3.387036747024366
1104,5.949303711645427
1105,9.807819682455367
1106,6.249993785549339
1107,33.56403765659386
1108,0.0
1109,9.964639216780492
1110,6.480785467361189
1111,17.98186853824801
1112,12.587112658433584
1113,9.815849346741683
1114,1.6415797757360568
1115,3.0131125086359996
1116,0.0
1117,7.13433341433563
1118,27.128089389302275
1119,10.522358768637156
1120,26.666708296165183
1121,24.39875789148634
1122,5.4393437580225035
1123,6.549428748404692
1124,8.00931793522337
1125,9.269908060562443
1126,8.8793031855508
1127,2.1509608479710227
1128,1.1504376355321675
1129,48.38300147176866
1130,5.713793695748262
1131,14.23987615931513
1132,18.838216211519708
1133,57.18795606463541
1134,6.0682105956048265
1135,5.325570495103473
1136,6.069683493463882
1137,15.793959399108743
1138,3.4536947432431355
1139,16.42930227311348
1140,0.0
1141,0.0
1142,5.300590184962003
1143,6.744033284746414
1144,6.670880790721328
1145,11.7515060853706
1146,5.1804029762760155
1147,6.744033462703209
1148,6.607412986338559
1149,0.0
1150,5.42774894655387
1151,5.708544105388598
1152,7.227868903977447
1153,2.209494623183726
1154,6.517280719823197
1155,13.01174965038926
1156,8.647259691978766
1157,4.08421673292509
1158,21.064636912867936
1159,0.0
1160,6.855385706907452
1161,14.79816132515091
1162,0.0
1163,11.102592268769135
1164,7.880669798812179
1165,4.87749575335858
1166,5.55872308118643
1167,37.217825364644405
1168,5.603548580692177
1169,5.367830637770327
1170,0.0
1171,5.673649873044623
1172,4.053559565420509
1173,7.066057139737132
1174,5.5889429921930756
1175,6.68623989134302
1176,17.20612477990643
1177,11.084460916364003
1178,1.2322039353987941
1179,0.0
1180,9.019266655077459
1181,84.42176136381421
1182,2.5174213345425493
1183,10.22401394854523
1184,5.261834336092127
1185,18.58391193652562
1186,19.11953707412026
1187,1.0152313545013694
1188,3.894595140343205
1189,0.0
1190,1.2870874448824843
1191,4.595173430839662
1192,4.912076985525153
1193,5.540374100702677
1194,9.732288550339547
1195,4.856206016317294
1196,7.732199414895697
1197,5.289112046121618
1198,11.697164561321891
1199,8.543545225023069
1200,3.2692685258319565
1201,44.74620374754038
1202,7.792268506321992
1203,8.186795950678027
1204,7.467784822544199
1205,12.548458008686259
1206,2.0649266889351705
1207,27.594944822463127
1208,4.78055366031454
1209,0.0
1210,10.717627809068675
1211,3.9705755504890052
1212,0.0
1213,5.706750520772497
1214,3.813448655308687
1215,0.0
1216,6.61139119203583
1217,10.271695723757789
1218,7.791881145114379
1219,2.9243760144553144
1220,6.590670683011158
1221,5.325567232970699
1222,4.855876679667113
1223,4.948403322243357
1224,0.0
1225,5.040152717039866
1226,10.2882908237864
1227,12.500174199582117
1228,3.688082823994199
1229,19.490529813807917
1230,10.803902550399973
1231,10.44181598714483
1232,116.04804003810314
1233,4.788348863066378
1234,1.5446148928768233
1235,18.505307529060016
1236,4.956024074373503
1237,8.781519286362165
1238,68.8718600616061
1239,3.350309962162671
1240,31.71282836674948
1241,12.426253811581644
1242,7.600102381978327
1243,2.2768959972660476
1244,5.32660831115301
1245,5.422935133682971
1246,0.0
1247,4.196014997453646
1248,3.069629201850759
1249,8.522137339497137
1250,6.581270729751237
1251,3.158010877812644
1252,7.128522242779025
1253,4.841383073738903
1254,33.373807322269734
1255,54.955903329515486
1256,5.203443635390125
1257,0.0
1258,0.0
1259,1.206408107867262
1260,6.125595007391809
1261,19.875676725228278
1262,1.1860851058195356
1263,8.37096761875814
1264,33.56337533705983
1265,6.3959350910986865
1266,4.0759878903712075
1267,5.782070816696235
1268,0.0
1269,8.038643741022785
1270,1.4467728207094903
1271,17.981989401520188
1272,6.248017208567546
1273,5.204270415671011
1274,5.116123716186314
1275,1.0636086932168094
1276,1.781563597882774
1277,8.821628027020019
1278,4.485040987176334
1279,4.563090248425861
1280,16.156929450032695
1281,3.1170818152172757
1282,5.647659792032457
1283,14.890195471855186
1284,2.831649288655346
1285,24.858912874268693
1286,1.140680685843667
1287,1.4571310387077545
1288,5.255650189687766
1289,1.0976266960374021
1290,18.546102671203155
1291,0.0
1292,5.290227275634614
1293,6.17353505418573
1294,3.1476426415049947
1295,6.514890371668709
1296,8.783227059540208
1297,5.398749041538569
1298,0.0
1299,6.934598202931326
1300,1.9722070308490869
1301,8.221201833793833
1302,6.501447630099962
1303,2.269666217692768
1304,7.819872447537701
1305,0.0
1306,8.75425291897443
1307,12.780017110089016
1308,6.253344660068813
1309,6.515981379174858
1310,84.43570635360801
1311,8.725799866987478
1312,169.19946206680643
1313,4.354262499929612
1314,10.161039654964089
1315,43.00218096956617
1316,0.0
1317,0.0
1318,5.75171736933421
1319,0.0
1320,11.73448513041831
1321,7.617280459375516
1322,0.0
1323,5.037437377731205
1324,4.938136215352784
1325,26.330837107198978
1326,6.1599641691860905
1327,4.52523470056226
1328,2.1330592640145665
1329,0.0
1330,7.293226015358832
1331,5.535284891329152
1332,4.917388590916505
1333,39.785175570843286
1334,8.260310098682973
1335,1.4379302926829491
1336,26.328027598099986
1337,1.7767630604155824
1338,9.983911194608872
1339,3.478730318175209
1340,2.98839059987795
1341,40.96446923406932
1342,5.687166088860348
1343,5.493366751001293
1344,4.821027155359879
1345,3.3493743637427205
1346,0.0
1347,12.78001734353203
1348,3.069631510751825
1349,6.133195357621687
1350,1.1010624133692735
1351,2.0783859909730853
1352,5.43846398458446
1353,8.533759074901093
1354,0.0
1355,3.4767250086646198
1356,0.0
1357,0.0
1358,1.825471313404874
1359,2.9977797551207357
1360,75.32565049511742
1361,1.5652391943357553
1362,18.18954594236385
1363,5.343313280457053
1364,1.0152316326803985
1365,5.634135775697938
1366,5.97422751836686
1367,1.491767648055263
1368,21.064332248842366
1369,9.262462088663295
1370,3.1725924238380547
1371,8.360773745834896
1372,10.409821384365163
1373,6.748081497850868
1374,12.062112106224317
1375,0.0
1376,10.670165238970196
1377,0.0
1378,12.909336329065301
1379,24.36151181992699
1380,1.3570101566193413
1381,19.529327503095363
1382,15.068667261133692
1383,0.0
1384,1.8531520314340375
1385,9.861037155413761
1386,24.006153942995724
1387,3.978466550928135
1388,18.115420607850787
1389,5.679444783253389
1390,5.818013488302023
1391,12.99092161048302
1392,23.794185312512948
1393,5.18367872225757
1394,8.374923325979077
1395,15.745623143343977
1396,9.067309413658126
